invoice_id,customer_id,invoice_amount,invoice_date,due_date,delay_days,payment_date,industry,region,past_avg_delay,total_outstanding,num_invoices,late_flag
INV01338,1077,66792,2023-01-01,2023-01-31,3,2023-02-03,SaaS,US,0,44312,26,1
INV01339,1046,34439,2023-09-26,2023-10-26,11,2023-11-06,SaaS,Germany,11,176427,25,1
INV01340,1065,34257,2023-10-13,2023-11-12,8,2023-11-20,Retail,US,7,84756,6,1
INV01341,1091,45674,2023-07-16,2023-08-15,14,2023-08-29,Manufacturing,Germany,14,20448,5,1
INV01342,1093,52248,2023-10-01,2023-10-31,3,2023-11-03,Healthcare,UK,3,118398,38,1
INV01343,1037,84602,2023-03-19,2023-04-18,12,2023-04-30,Manufacturing,India,6,48851,38,1
INV01344,1050,46371,2023-05-21,2023-06-20,6,2023-06-26,Healthcare,Germany,9,85532,22,1
INV01345,1062,99282,2023-10-15,2023-11-14,8,2023-11-22,Healthcare,UK,6,44268,31,1
INV01346,1003,68996,2023-03-12,2023-04-11,11,2023-04-22,Healthcare,UK,5,42741,22,1
INV01347,1000,38297,2023-02-19,2023-03-21,14,2023-04-04,Manufacturing,UK,8,153207,11,1
INV01348,1007,55273,2023-03-21,2023-04-20,5,2023-04-25,SaaS,US,2,5748,32,1
INV01349,1028,62256,2023-08-23,2023-09-22,11,2023-10-03,Retail,UK,8,87186,17,1
INV01350,1054,35743,2023-10-14,2023-11-13,5,2023-11-18,Retail,Germany,1,135895,41,1
INV01351,1002,69752,2023-11-03,2023-12-03,16,2023-12-19,SaaS,US,13,115997,22,1
INV01352,1031,80803,2023-06-04,2023-07-04,16,2023-07-20,Retail,India,14,47148,16,1
INV01353,1009,76117,2023-03-01,2023-03-31,11,2023-04-11,Healthcare,UK,3,27297,42,1
INV01354,1073,71051,2023-02-02,2023-03-04,7,2023-03-11,Retail,Germany,3,68160,15,1
INV01355,1082,23076,2023-05-07,2023-06-06,2,2023-06-08,Manufacturing,Germany,3,44577,8,1
INV01356,1033,76312,2023-08-09,2023-09-08,6,2023-09-14,SaaS,US,1,172017,46,1
INV01357,1096,88483,2023-07-19,2023-08-18,5,2023-08-23,SaaS,India,6,57372,48,1
INV01358,1086,3963,2023-05-06,2023-06-05,12,2023-06-17,SaaS,US,12,59681,3,1
INV01359,1054,73322,2023-02-10,2023-03-12,10,2023-03-22,SaaS,UK,1,163478,13,1
INV01360,1091,14866,2023-10-02,2023-11-01,20,2023-11-21,Manufacturing,India,14,153158,30,1
INV01361,1031,33305,2023-10-24,2023-11-23,16,2023-12-09,Healthcare,India,14,14890,28,1
INV01362,1049,63403,2023-03-26,2023-04-25,9,2023-05-04,Healthcare,India,1,118546,9,1
INV01363,1006,83896,2023-03-30,2023-04-29,11,2023-05-10,Healthcare,US,3,37968,12,1
INV01364,1092,33813,2023-02-11,2023-03-13,15,2023-03-28,Retail,Germany,11,198129,25,1
INV01365,1007,67729,2023-04-30,2023-05-30,1,2023-05-31,Healthcare,US,2,164446,37,1
INV01366,1064,61686,2023-10-06,2023-11-05,12,2023-11-17,Retail,Germany,3,152267,21,1
INV01367,1056,5512,2023-02-02,2023-03-04,8,2023-03-12,Manufacturing,US,2,52323,39,1
INV01368,1066,23666,2023-10-03,2023-11-02,9,2023-11-11,Retail,Germany,7,83680,39,1
INV01369,1087,17630,2023-06-02,2023-07-02,11,2023-07-13,Healthcare,Germany,10,172381,19,1
INV01370,1086,75519,2023-03-31,2023-04-30,13,2023-05-13,SaaS,India,12,77691,8,1
INV01371,1058,1636,2023-04-14,2023-05-14,7,2023-05-21,Manufacturing,Germany,6,80737,38,1
INV01372,1071,4775,2023-01-12,2023-02-11,11,2023-02-22,Healthcare,UK,6,139577,3,1
INV01373,1053,68957,2023-06-09,2023-07-09,11,2023-07-20,Healthcare,UK,2,65444,22,1
INV01374,1066,65591,2023-07-15,2023-08-14,10,2023-08-24,Healthcare,Germany,7,172999,1,1
INV01375,1050,79561,2023-11-03,2023-12-03,17,2023-12-20,Manufacturing,Germany,9,12080,38,1
INV01376,1096,75816,2023-09-19,2023-10-19,11,2023-10-30,SaaS,Germany,6,149479,19,1
INV01377,1091,12351,2023-04-01,2023-05-01,19,2023-05-20,SaaS,Germany,14,164385,21,1
INV01378,1007,56184,2023-07-16,2023-08-15,11,2023-08-26,SaaS,India,2,77189,13,1
INV01379,1033,96707,2023-03-10,2023-04-09,3,2023-04-12,Healthcare,UK,1,67803,27,1
INV01380,1034,70180,2023-08-08,2023-09-07,10,2023-09-17,Retail,India,8,129591,17,1
INV01381,1095,82678,2023-08-02,2023-09-01,13,2023-09-14,Healthcare,UK,13,181378,20,1
INV01382,1087,74309,2023-05-26,2023-06-25,14,2023-07-09,SaaS,Germany,10,131230,30,1
INV01383,1077,95002,2023-08-21,2023-09-20,-2,2023-09-18,Manufacturing,UK,0,50094,38,0
INV01384,1031,11778,2023-08-22,2023-09-21,15,2023-10-06,Retail,UK,14,152524,11,1
INV01385,1045,13501,2023-08-02,2023-09-01,11,2023-09-12,Retail,US,14,16383,27,1
INV01386,1015,3108,2023-03-02,2023-04-01,15,2023-04-16,Healthcare,US,9,194525,38,1
INV01387,1067,95905,2023-12-29,2024-01-28,7,2024-02-04,Manufacturing,Germany,9,60472,28,1
INV01388,1036,37382,2023-03-19,2023-04-18,1,2023-04-19,Retail,India,4,139090,26,1
INV01389,1053,92354,2023-04-05,2023-05-05,4,2023-05-09,SaaS,US,2,7653,39,1
INV01390,1084,76787,2023-11-26,2023-12-26,1,2023-12-27,Healthcare,Germany,3,68568,33,1
INV01391,1013,24341,2023-08-04,2023-09-03,21,2023-09-24,Healthcare,India,13,29916,32,1
INV01392,1094,78214,2023-08-01,2023-08-31,9,2023-09-09,SaaS,US,9,144684,25,1
INV01393,1054,15367,2023-10-31,2023-11-30,10,2023-12-10,SaaS,UK,1,89195,24,1
INV01394,1047,96208,2023-07-19,2023-08-18,9,2023-08-27,SaaS,US,8,103776,40,1
INV01395,1081,70868,2023-12-18,2024-01-17,4,2024-01-21,Retail,Germany,1,86535,27,1
INV01396,1006,13002,2023-01-31,2023-03-02,9,2023-03-11,Manufacturing,US,3,158385,46,1
INV01397,1073,86820,2023-10-17,2023-11-16,0,2023-11-16,Retail,US,3,117829,22,0
INV01398,1006,60949,2023-12-09,2024-01-08,11,2024-01-19,Manufacturing,India,3,116458,20,1
INV01399,1032,16700,2023-05-15,2023-06-14,21,2023-07-05,Healthcare,India,14,190989,33,1
INV01400,1022,80305,2023-03-24,2023-04-23,11,2023-05-04,Manufacturing,UK,10,132956,5,1
INV01401,1084,63543,2023-02-16,2023-03-18,3,2023-03-21,SaaS,Germany,3,170927,29,1
INV01402,1018,30318,2023-07-25,2023-08-24,13,2023-09-06,Retail,UK,10,45585,5,1
INV01403,1018,90859,2023-03-18,2023-04-17,16,2023-05-03,SaaS,UK,10,164006,46,1
INV01404,1035,28610,2023-09-16,2023-10-16,10,2023-10-26,Healthcare,US,7,29569,39,1
INV01405,1028,73499,2023-04-02,2023-05-02,12,2023-05-14,Retail,UK,8,156325,17,1
INV01406,1059,74374,2023-04-10,2023-05-10,14,2023-05-24,Retail,India,14,102202,29,1
INV01407,1081,66226,2023-07-14,2023-08-13,1,2023-08-14,SaaS,UK,1,59868,11,1
INV01408,1001,46167,2023-07-11,2023-08-10,10,2023-08-20,Retail,Germany,4,162091,22,1
INV01409,1000,78779,2023-03-09,2023-04-08,9,2023-04-17,SaaS,UK,8,12996,31,1
INV01410,1046,28939,2023-08-30,2023-09-29,12,2023-10-11,Manufacturing,Germany,11,35437,39,1
INV01411,1068,62365,2023-03-31,2023-04-30,15,2023-05-15,Healthcare,Germany,8,69802,1,1
INV01412,1019,68381,2023-12-11,2024-01-10,2,2024-01-12,SaaS,UK,3,24771,15,1
INV01413,1010,47710,2023-01-10,2023-02-09,14,2023-02-23,Healthcare,UK,13,195239,19,1
INV01414,1001,17766,2023-09-21,2023-10-21,5,2023-10-26,Retail,UK,4,55009,10,1
INV01415,1066,13780,2023-09-25,2023-10-25,11,2023-11-05,Healthcare,Germany,7,136203,9,1
INV01416,1086,49458,2023-11-16,2023-12-16,15,2023-12-31,Healthcare,India,12,24299,13,1
INV01417,1011,57221,2023-04-28,2023-05-28,14,2023-06-11,Healthcare,US,10,170871,45,1
INV01418,1019,2509,2023-09-07,2023-10-07,12,2023-10-19,Retail,UK,3,39693,26,1
INV01419,1004,90493,2023-02-28,2023-03-30,2,2023-04-01,Manufacturing,US,1,170841,6,1
INV01420,1036,35346,2023-07-14,2023-08-13,12,2023-08-25,Manufacturing,UK,4,140449,40,1
INV01421,1037,83799,2023-02-19,2023-03-21,13,2023-04-03,Manufacturing,Germany,6,28019,44,1
INV01422,1093,47874,2023-10-23,2023-11-22,1,2023-11-23,SaaS,Germany,3,162975,2,1
INV01423,1008,27148,2023-04-07,2023-05-07,10,2023-05-17,SaaS,US,6,16763,29,1
INV01424,1097,32533,2023-05-07,2023-06-06,19,2023-06-25,Retail,India,14,10494,48,1
INV01425,1052,79467,2023-09-03,2023-10-03,2,2023-10-05,Manufacturing,Germany,4,16563,12,1
INV01426,1043,2359,2023-03-28,2023-04-27,-3,2023-04-24,Healthcare,US,0,38433,23,0
INV01427,1098,91068,2023-03-18,2023-04-17,15,2023-05-02,Manufacturing,Germany,7,34994,3,1
INV01428,1085,61313,2023-07-23,2023-08-22,12,2023-09-03,SaaS,UK,10,93618,11,1
INV01429,1023,21344,2023-05-26,2023-06-25,4,2023-06-29,Retail,US,5,125129,5,1
INV01430,1080,70778,2023-05-29,2023-06-28,9,2023-07-07,Manufacturing,US,12,67573,45,1
INV01431,1073,21601,2023-04-21,2023-05-21,12,2023-06-02,SaaS,UK,3,23030,10,1
INV01432,1029,20116,2023-05-09,2023-06-08,8,2023-06-16,SaaS,US,6,83294,47,1
INV01433,1058,57985,2023-09-10,2023-10-10,14,2023-10-24,Healthcare,UK,6,66952,6,1
INV01434,1086,31782,2023-06-15,2023-07-15,16,2023-07-31,Manufacturing,India,12,190823,16,1
INV01435,1095,50819,2023-10-24,2023-11-23,18,2023-12-11,Healthcare,UK,13,6163,31,1
INV01436,1080,85416,2023-05-17,2023-06-16,21,2023-07-07,Manufacturing,India,12,28217,23,1
INV01437,1080,70035,2023-10-06,2023-11-05,14,2023-11-19,Retail,US,12,160127,30,1
INV01438,1013,98123,2023-11-30,2023-12-30,21,2024-01-20,Manufacturing,UK,13,84931,40,1
INV01439,1008,45458,2023-01-11,2023-02-10,8,2023-02-18,Healthcare,US,6,84030,20,1
INV01440,1039,92556,2023-03-12,2023-04-11,2,2023-04-13,Healthcare,India,5,165162,25,1
INV01441,1065,9080,2023-06-08,2023-07-08,8,2023-07-16,SaaS,Germany,7,42820,35,1
INV01442,1024,89743,2023-08-04,2023-09-03,3,2023-09-06,Manufacturing,Germany,4,109217,5,1
INV01443,1072,34957,2023-01-26,2023-02-25,6,2023-03-03,Manufacturing,Germany,3,17190,47,1
INV01444,1021,14908,2023-10-13,2023-11-12,8,2023-11-20,Retail,Germany,0,194240,3,1
INV01445,1003,97188,2023-06-11,2023-07-11,10,2023-07-21,SaaS,Germany,5,50963,47,1
INV01446,1025,96880,2023-04-12,2023-05-12,18,2023-05-30,Healthcare,India,9,19212,34,1
INV01447,1057,91570,2023-03-10,2023-04-09,8,2023-04-17,Manufacturing,Germany,1,58638,12,1
INV01448,1028,92324,2023-05-13,2023-06-12,10,2023-06-22,SaaS,Germany,8,176151,27,1
INV01449,1097,79287,2023-07-08,2023-08-07,15,2023-08-22,Retail,US,14,192103,5,1
INV01450,1086,48482,2023-07-30,2023-08-29,15,2023-09-13,SaaS,UK,12,195003,41,1
INV01451,1036,99375,2023-08-31,2023-09-30,11,2023-10-11,Manufacturing,UK,4,37794,22,1
INV01452,1074,39314,2023-06-15,2023-07-15,17,2023-08-01,Manufacturing,UK,12,94831,4,1
INV01453,1069,75921,2023-03-02,2023-04-01,8,2023-04-09,Retail,UK,7,89590,28,1
INV01454,1017,84768,2023-12-28,2024-01-27,12,2024-02-08,Retail,India,11,76446,7,1
INV01455,1084,16831,2023-10-06,2023-11-05,9,2023-11-14,Retail,UK,3,54278,48,1
INV01456,1041,21125,2023-04-23,2023-05-23,9,2023-06-01,Healthcare,US,9,88399,45,1
INV01457,1099,63451,2023-01-30,2023-03-01,9,2023-03-10,SaaS,India,8,130208,34,1
INV01458,1040,46708,2023-11-19,2023-12-19,16,2024-01-04,SaaS,Germany,13,51474,2,1
INV01459,1037,18682,2023-06-10,2023-07-10,5,2023-07-15,SaaS,US,6,160966,9,1
INV01460,1033,83824,2023-08-22,2023-09-21,1,2023-09-22,Healthcare,US,1,154944,15,1
INV01461,1016,36794,2023-12-05,2024-01-04,8,2024-01-12,SaaS,Germany,3,50749,31,1
INV01462,1036,60372,2023-06-19,2023-07-19,12,2023-07-31,Retail,Germany,4,17406,36,1
INV01463,1024,40477,2023-11-14,2023-12-14,2,2023-12-16,SaaS,US,4,75409,49,1
INV01464,1075,54863,2023-07-05,2023-08-04,11,2023-08-15,Healthcare,India,7,85561,41,1
INV01465,1086,90941,2023-02-26,2023-03-28,17,2023-04-14,Healthcare,Germany,12,164743,15,1
INV01466,1085,39737,2023-08-28,2023-09-27,11,2023-10-08,SaaS,UK,10,133367,33,1
INV01467,1084,3620,2023-09-14,2023-10-14,6,2023-10-20,Healthcare,US,3,115976,31,1
INV01468,1026,36057,2023-12-24,2024-01-23,15,2024-02-07,Healthcare,US,13,76637,27,1
INV01469,1056,41138,2023-07-20,2023-08-19,-1,2023-08-18,SaaS,Germany,2,104909,2,0
INV01470,1030,80390,2023-11-21,2023-12-21,9,2023-12-30,Healthcare,Germany,5,92197,9,1
INV01471,1005,54024,2023-11-11,2023-12-11,10,2023-12-21,Healthcare,UK,5,152254,43,1
INV01472,1090,10677,2023-10-29,2023-11-28,18,2023-12-16,SaaS,UK,12,174676,1,1
INV01473,1039,45111,2023-04-16,2023-05-16,12,2023-05-28,Retail,UK,5,66525,19,1
INV01474,1097,25074,2023-10-17,2023-11-16,11,2023-11-27,Retail,UK,14,199437,9,1
INV01475,1011,18824,2023-04-11,2023-05-11,14,2023-05-25,Healthcare,US,10,40176,2,1
INV01476,1052,1765,2023-04-07,2023-05-07,3,2023-05-10,Manufacturing,Germany,4,130933,37,1
INV01477,1070,46439,2023-06-02,2023-07-02,17,2023-07-19,Manufacturing,India,9,138911,49,1
INV01478,1009,98151,2023-01-29,2023-02-28,5,2023-03-05,SaaS,Germany,3,74990,1,1
INV01479,1044,49926,2023-06-02,2023-07-02,20,2023-07-22,SaaS,Germany,14,126558,46,1
INV01480,1016,37860,2023-03-14,2023-04-13,7,2023-04-20,Retail,UK,3,150286,12,1
INV01481,1025,13975,2023-09-11,2023-10-11,10,2023-10-21,Manufacturing,UK,9,160010,26,1
INV01482,1084,75877,2023-01-04,2023-02-03,7,2023-02-10,SaaS,US,3,98324,10,1
INV01483,1091,94677,2023-08-25,2023-09-24,17,2023-10-11,Manufacturing,UK,14,199485,47,1
INV01484,1061,78870,2023-02-07,2023-03-09,6,2023-03-15,Manufacturing,US,3,170765,1,1
INV01485,1045,82371,2023-01-20,2023-02-19,17,2023-03-08,Healthcare,Germany,14,151529,1,1
INV01486,1063,27548,2023-04-23,2023-05-23,10,2023-06-02,Healthcare,Germany,5,43862,43,1
INV01487,1001,91575,2023-01-23,2023-02-22,6,2023-02-28,Manufacturing,Germany,4,94553,31,1
INV01488,1053,99066,2023-05-16,2023-06-15,4,2023-06-19,Retail,US,2,124088,11,1
INV01489,1064,39736,2023-09-05,2023-10-05,10,2023-10-15,SaaS,US,3,138048,5,1
INV01490,1050,62562,2023-10-28,2023-11-27,14,2023-12-11,SaaS,US,9,189853,35,1
INV01491,1052,41409,2023-04-07,2023-05-07,6,2023-05-13,Retail,UK,4,187306,11,1
INV01492,1035,85101,2023-02-02,2023-03-04,10,2023-03-14,Healthcare,India,7,15921,4,1
INV01493,1025,10834,2023-05-15,2023-06-14,12,2023-06-26,Healthcare,UK,9,194579,38,1
INV01494,1028,1840,2023-09-12,2023-10-12,6,2023-10-18,Retail,India,8,128894,39,1
INV01495,1020,80409,2023-10-05,2023-11-04,16,2023-11-20,Retail,UK,7,99848,21,1
INV01496,1010,32568,2023-05-13,2023-06-12,21,2023-07-03,Healthcare,Germany,13,67563,36,1
INV01497,1039,11846,2023-08-26,2023-09-25,9,2023-10-04,Manufacturing,US,5,36709,46,1
INV01498,1010,6899,2023-01-15,2023-02-14,21,2023-03-07,Healthcare,UK,13,8444,28,1
INV01499,1035,87038,2023-10-04,2023-11-03,14,2023-11-17,Manufacturing,US,7,38526,8,1
INV01500,1058,67101,2023-05-06,2023-06-05,8,2023-06-13,SaaS,UK,6,24478,20,1
INV01501,1038,39773,2023-12-11,2024-01-10,11,2024-01-21,SaaS,Germany,11,68332,43,1
INV01502,1098,75723,2023-01-17,2023-02-16,14,2023-03-02,Manufacturing,US,7,9379,46,1
INV01503,1053,73762,2023-11-08,2023-12-08,11,2023-12-19,Manufacturing,Germany,2,152568,21,1
INV01504,1097,5311,2023-02-19,2023-03-21,17,2023-04-07,Healthcare,India,14,56572,35,1
INV01505,1054,57888,2023-05-15,2023-06-14,5,2023-06-19,Retail,US,1,164940,43,1
INV01506,1023,42616,2023-04-28,2023-05-28,2,2023-05-30,Manufacturing,UK,5,10283,32,1
INV01507,1021,53134,2023-11-02,2023-12-02,6,2023-12-08,SaaS,US,0,22205,36,1
INV01508,1068,92225,2023-03-01,2023-03-31,17,2023-04-17,Healthcare,India,8,190988,41,1
INV01509,1055,7083,2023-05-05,2023-06-04,16,2023-06-20,SaaS,India,7,50246,5,1
INV01510,1032,13598,2023-04-26,2023-05-26,14,2023-06-09,Healthcare,UK,14,55971,45,1
INV01511,1035,83476,2023-06-22,2023-07-22,7,2023-07-29,Retail,Germany,7,52596,4,1
INV01512,1019,93416,2023-07-06,2023-08-05,9,2023-08-14,Retail,US,3,161914,7,1
INV01513,1082,3580,2023-03-29,2023-04-28,8,2023-05-06,SaaS,Germany,3,28015,34,1
INV01514,1098,58395,2023-07-22,2023-08-21,16,2023-09-06,Manufacturing,Germany,7,160467,20,1
INV01515,1080,43321,2023-12-27,2024-01-26,14,2024-02-09,Manufacturing,UK,12,199162,7,1
INV01516,1061,10386,2023-11-07,2023-12-07,3,2023-12-10,SaaS,US,3,163559,24,1
INV01517,1097,54171,2023-11-16,2023-12-16,23,2024-01-08,Manufacturing,India,14,161978,21,1
INV01518,1072,20522,2023-07-01,2023-07-31,0,2023-07-31,Manufacturing,UK,3,121581,9,0
INV01519,1025,66532,2023-12-18,2024-01-17,13,2024-01-30,SaaS,Germany,9,146607,19,1
INV01520,1065,92760,2023-06-17,2023-07-17,14,2023-07-31,SaaS,India,7,97500,20,1
INV01521,1072,15635,2023-06-30,2023-07-30,8,2023-08-07,Retail,Germany,3,103896,28,1
INV01522,1072,1671,2023-10-27,2023-11-26,4,2023-11-30,SaaS,US,3,55539,32,1
INV01523,1039,34545,2023-05-10,2023-06-09,6,2023-06-15,Retail,Germany,5,159549,34,1
INV01524,1016,55079,2023-05-29,2023-06-28,9,2023-07-07,Retail,India,3,167049,16,1
INV01525,1000,27855,2023-11-02,2023-12-02,12,2023-12-14,Healthcare,US,8,108376,38,1
INV01526,1088,36790,2023-07-28,2023-08-27,17,2023-09-13,Manufacturing,UK,13,96646,17,1
INV01527,1060,52012,2023-04-21,2023-05-21,14,2023-06-04,SaaS,Germany,13,82837,11,1
INV01528,1042,15260,2023-05-17,2023-06-16,12,2023-06-28,Manufacturing,US,12,124821,4,1
INV01529,1041,66139,2023-12-21,2024-01-20,11,2024-01-31,Healthcare,US,9,18295,40,1
INV01530,1024,2074,2023-07-30,2023-08-29,10,2023-09-08,SaaS,UK,4,199769,45,1
INV01531,1038,43676,2023-05-26,2023-06-25,12,2023-07-07,SaaS,UK,11,47023,40,1
INV01532,1034,10475,2023-03-25,2023-04-24,12,2023-05-06,Healthcare,India,8,106409,42,1
INV01533,1002,79414,2023-01-30,2023-03-01,18,2023-03-19,Manufacturing,US,13,49265,18,1
INV01534,1043,16120,2023-03-06,2023-04-05,9,2023-04-14,Retail,US,0,174745,49,1
INV01535,1050,24147,2023-01-24,2023-02-23,6,2023-03-01,Healthcare,India,9,56055,48,1
INV01536,1093,2986,2023-07-30,2023-08-29,8,2023-09-06,Healthcare,Germany,3,8361,6,1
INV01537,1097,33430,2023-08-10,2023-09-09,23,2023-10-02,SaaS,US,14,194270,46,1
INV01538,1011,56479,2023-03-31,2023-04-30,15,2023-05-15,Retail,US,10,33626,32,1
INV01539,1018,83966,2023-04-16,2023-05-16,12,2023-05-28,Healthcare,Germany,10,33388,5,1
INV01540,1043,3176,2023-06-21,2023-07-21,7,2023-07-28,Manufacturing,UK,0,89918,15,1
INV01541,1058,85258,2023-08-18,2023-09-17,12,2023-09-29,Healthcare,UK,6,22725,45,1
INV01542,1048,85153,2023-03-18,2023-04-17,13,2023-04-30,Manufacturing,UK,12,105165,16,1
INV01543,1060,62918,2023-03-09,2023-04-08,16,2023-04-24,SaaS,India,13,138527,48,1
INV01544,1016,28115,2023-12-31,2024-01-30,10,2024-02-09,Healthcare,Germany,3,8792,17,1
INV01545,1073,78442,2023-12-19,2024-01-18,7,2024-01-25,Manufacturing,UK,3,163799,37,1
INV01546,1056,41002,2023-04-02,2023-05-02,7,2023-05-09,SaaS,India,2,180910,43,1
INV01547,1054,58124,2023-03-29,2023-04-28,6,2023-05-04,SaaS,Germany,1,174704,15,1
INV01548,1046,7610,2023-02-19,2023-03-21,17,2023-04-07,SaaS,UK,11,86733,35,1
INV01549,1011,50752,2023-04-13,2023-05-13,17,2023-05-30,Healthcare,US,10,137380,8,1
INV01550,1061,79947,2023-02-15,2023-03-17,2,2023-03-19,SaaS,US,3,111435,35,1
INV01551,1079,75716,2023-06-28,2023-07-28,15,2023-08-12,SaaS,UK,6,152387,36,1
INV01552,1087,48993,2023-09-24,2023-10-24,14,2023-11-07,Manufacturing,UK,10,45857,27,1
INV01553,1082,11073,2023-09-25,2023-10-25,0,2023-10-25,SaaS,India,3,94717,14,0
INV01554,1007,38251,2023-11-16,2023-12-16,5,2023-12-21,Healthcare,US,2,145965,23,1
INV01555,1094,97496,2023-01-08,2023-02-07,17,2023-02-24,Retail,Germany,9,132293,20,1
INV01556,1020,72437,2023-09-22,2023-10-22,8,2023-10-30,SaaS,UK,7,83233,6,1
INV01557,1080,39897,2023-03-19,2023-04-18,21,2023-05-09,Healthcare,Germany,12,13438,24,1
INV01558,1086,51906,2023-08-28,2023-09-27,21,2023-10-18,SaaS,UK,12,39992,23,1
INV01559,1079,52616,2023-09-15,2023-10-15,4,2023-10-19,Healthcare,US,6,165007,36,1
INV01560,1069,5482,2023-07-15,2023-08-14,5,2023-08-19,SaaS,UK,7,185926,12,1
INV01561,1071,91964,2023-11-26,2023-12-26,10,2024-01-05,Manufacturing,Germany,6,80651,2,1
INV01562,1024,73936,2023-05-11,2023-06-10,5,2023-06-15,Retail,US,4,186774,27,1
INV01563,1081,40574,2023-12-09,2024-01-08,9,2024-01-17,Retail,UK,1,191895,32,1
INV01564,1088,44284,2023-09-18,2023-10-18,20,2023-11-07,Healthcare,US,13,88253,29,1
INV01565,1011,73932,2023-08-30,2023-09-29,9,2023-10-08,Healthcare,India,10,199174,46,1
INV01566,1014,8338,2023-06-20,2023-07-20,6,2023-07-26,Retail,Germany,9,101283,40,1
INV01567,1058,43718,2023-05-27,2023-06-26,13,2023-07-09,Manufacturing,UK,6,55950,40,1
INV01568,1025,13500,2023-09-27,2023-10-27,12,2023-11-08,Manufacturing,UK,9,188679,44,1
INV01569,1025,12545,2023-05-29,2023-06-28,16,2023-07-14,SaaS,UK,9,73901,33,1
INV01570,1046,62480,2023-10-26,2023-11-25,19,2023-12-14,Manufacturing,Germany,11,135526,29,1
INV01571,1031,6241,2023-01-28,2023-02-27,13,2023-03-12,Retail,India,14,187851,33,1
INV01572,1009,90314,2023-05-29,2023-06-28,6,2023-07-04,Retail,Germany,3,170924,36,1
INV01573,1015,23821,2023-10-07,2023-11-06,17,2023-11-23,Manufacturing,UK,9,130815,17,1
INV01574,1070,5695,2023-07-01,2023-07-31,7,2023-08-07,Manufacturing,Germany,9,66986,10,1
INV01575,1016,78066,2023-06-15,2023-07-15,3,2023-07-18,Retail,UK,3,99853,1,1
INV01576,1022,15318,2023-01-17,2023-02-16,8,2023-02-24,Retail,Germany,10,132648,43,1
INV01577,1025,51934,2023-05-30,2023-06-29,9,2023-07-08,Retail,US,9,50427,17,1
INV01578,1084,23331,2023-12-05,2024-01-04,4,2024-01-08,Retail,Germany,3,117237,42,1
INV01579,1085,53672,2023-02-14,2023-03-16,14,2023-03-30,Retail,UK,10,121837,28,1
INV01580,1006,92891,2023-11-26,2023-12-26,1,2023-12-27,Manufacturing,UK,3,41194,38,1
INV01581,1013,77860,2023-07-08,2023-08-07,19,2023-08-26,Manufacturing,Germany,13,192061,36,1
INV01582,1078,94685,2023-05-19,2023-06-18,6,2023-06-24,SaaS,Germany,7,21863,45,1
INV01583,1006,69754,2023-03-02,2023-04-01,9,2023-04-10,SaaS,US,3,163605,27,1
INV01584,1008,86677,2023-10-21,2023-11-20,14,2023-12-04,Healthcare,India,6,90650,43,1
INV01585,1047,3837,2023-11-18,2023-12-18,17,2024-01-04,SaaS,India,8,60511,37,1
INV01586,1071,41077,2023-02-02,2023-03-04,7,2023-03-11,Manufacturing,US,6,94062,46,1
INV01587,1058,80915,2023-10-26,2023-11-25,13,2023-12-08,SaaS,India,6,121038,25,1
INV01588,1086,5239,2023-04-22,2023-05-22,20,2023-06-11,SaaS,India,12,161347,34,1
INV01589,1092,87348,2023-10-18,2023-11-17,19,2023-12-06,Manufacturing,UK,11,40415,3,1
INV01590,1081,30669,2023-02-06,2023-03-08,6,2023-03-14,Retail,UK,1,26750,29,1
INV01591,1094,49624,2023-04-10,2023-05-10,15,2023-05-25,Manufacturing,UK,9,42876,35,1
INV01592,1093,76147,2023-01-23,2023-02-22,10,2023-03-04,Manufacturing,Germany,3,39489,43,1
INV01593,1038,5150,2023-08-06,2023-09-05,12,2023-09-17,Healthcare,Germany,11,87253,41,1
INV01594,1098,12109,2023-03-30,2023-04-29,12,2023-05-11,Healthcare,India,7,144927,10,1
INV01595,1017,27016,2023-07-28,2023-08-27,11,2023-09-07,Healthcare,Germany,11,95890,38,1
INV01596,1058,12936,2023-09-28,2023-10-28,12,2023-11-09,Retail,UK,6,71759,38,1
INV01597,1016,12036,2023-08-25,2023-09-24,4,2023-09-28,SaaS,Germany,3,49459,1,1
INV01598,1013,40236,2023-07-28,2023-08-27,18,2023-09-14,Healthcare,India,13,51414,1,1
INV01599,1030,15021,2023-10-05,2023-11-04,5,2023-11-09,Manufacturing,UK,5,125565,32,1
INV01600,1023,37943,2023-07-25,2023-08-24,6,2023-08-30,Healthcare,India,5,32073,22,1
INV01601,1098,82007,2023-03-19,2023-04-18,8,2023-04-26,Manufacturing,Germany,7,191583,19,1
